,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
y_pred[3899],0.553593,0.00151714,0.136363,0.143928,0.323361,0.55775,0.77288,8091.15,7929.45,0.999991
y_pred[3900],0.101344,0.00195422,0.176691,0.0209445,1.1657e-07,0.0141276,0.516038,8106.94,8012.36,1.0
y_pred[3901],0.139125,0.00311703,0.275976,0.0011185,5.39053e-16,0.000754415,0.890556,8196.27,7688.59,1.00004
y_pred[3902],0.105175,0.00280743,0.244233,4.83814e-05,4.43832e-22,3.26328e-05,0.815241,7311.16,7850.6,1.00016
y_pred[3903],0.160114,0.00273052,0.245635,0.0417456,1.75676e-07,0.0281585,0.758444,8026.24,7751.18,1.00024
y_pred[3904],0.181502,0.00319056,0.28826,0.0258025,8.21989e-10,0.0174036,0.89439,8271.9,7752.66,1.00071
y_pred[3905],0.298834,0.00375032,0.334549,0.208752,1.83589e-05,0.141223,0.958658,7836.18,8129.31,0.999981
y_pred[3906],0.0691663,0.000773205,0.0696774,0.0514743,0.00219999,0.0468907,0.211581,8035.45,7610.78,0.999944
y_pred[3907],0.448213,0.00326487,0.28747,0.369701,0.0319918,0.432462,0.924215,7963.07,7507.26,1.00005
y_pred[3908],0.544665,0.00437452,0.395927,0.568822,0.000774992,0.608045,0.999919,7855.94,7607.49,0.999903
y_pred[3909],0.472775,0.00438651,0.399387,0.612156,8.53182e-05,0.427806,0.999578,8152.46,7673.46,0.999798
y_pred[3910],0.572381,0.00367452,0.33525,0.452888,0.0292083,0.622098,0.99647,8262.57,7979.4,1.00007
y_pred[3911],0.60803,0.00425535,0.366625,0.397901,0.00660305,0.726587,0.999849,7830.87,8056.22,1.00022
y_pred[3912],0.74871,0.00358903,0.319575,0.110503,0.0640624,0.925447,0.999998,7761.73,7922.82,1.00038
y_pred[3913],0.344994,0.00143836,0.130084,0.134552,0.146456,0.336191,0.571403,8369.88,8169.87,1.0
y_pred[3914],0.599956,0.00329921,0.282411,0.345965,0.108234,0.636157,0.983184,7421.17,7728.18,0.999988
y_pred[3915],0.690889,0.004124,0.366647,0.146588,0.00848191,0.901126,1.0,8072.4,7891.5,1.00022
y_pred[3916],0.618676,0.00438994,0.390614,0.30019,0.0021572,0.797454,0.999996,7947.46,8102.41,1.00013
y_pred[3917],0.722722,0.00349027,0.300277,0.223292,0.107034,0.847036,0.999887,7271.28,7887.43,1.00052
y_pred[3918],0.739276,0.0037784,0.330642,0.107325,0.0406842,0.927607,1.0,7410.74,7276.28,1.0007
y_pred[3919],0.851879,0.00289381,0.258655,0.0113367,0.180929,0.992353,1.0,7806.01,7888.2,0.999748
y_pred[3920],0.500911,0.00152754,0.136779,0.143568,0.27935,0.500162,0.728614,8164.44,7629.08,1.00003
y_pred[3921],0.783971,0.00265465,0.238178,0.167125,0.269577,0.880203,0.999442,8089.57,8044.45,0.999981
y_pred[3922],0.840467,0.00324928,0.292972,0.00280656,0.0773159,0.998107,1.0,8321.46,7674.59,0.999786
y_pred[3923],0.797407,0.00365209,0.321862,0.0135673,0.0363758,0.990849,1.0,8048.77,7651.16,0.999935
y_pred[3924],0.863467,0.00255571,0.229124,0.0224673,0.299818,0.984846,1.0,8195.73,7873.11,1.00049
y_pred[3925],0.877181,0.00272227,0.24481,0.00208157,0.23994,0.998596,1.0,8196.47,8072.07,0.999659
y_pred[3926],0.934784,0.00194642,0.175408,1.4826e-05,0.518097,0.99999,1.0,8230.7,7931.48,1.00042
y_pred[3927],0.70908,0.00137113,0.124461,0.127956,0.486026,0.71935,0.894235,8247.27,7438.61,1.00044
y_pred[3928],0.544533,0.00322958,0.287571,0.368605,0.0717065,0.56075,0.965603,7928.31,7769.51,1.00108
y_pred[3929],0.637593,0.00451149,0.382606,0.278205,0.00388984,0.812267,0.999997,7327.25,7676.44,1.00053
y_pred[3930],0.562867,0.00435912,0.395234,0.505418,0.000713119,0.656014,0.999963,7975.74,7854.91,0.999754
y_pred[3931],0.675373,0.00353934,0.314123,0.302437,0.0668006,0.784231,0.999336,7635.02,7871.61,0.999952
y_pred[3932],0.707942,0.00384313,0.341883,0.164582,0.0318406,0.888938,0.999994,7634.29,7774.66,1.0004
y_pred[3933],0.812682,0.00319101,0.284432,0.0343074,0.120588,0.97686,1.0,7954.79,7643.26,1.00032
y_pred[3934],0.441718,0.00157254,0.13701,0.143451,0.224686,0.438769,0.675191,7656.58,7478.85,1.0005
y_pred[3935],0.532482,0.0032268,0.28907,0.373786,0.0662753,0.542895,0.962748,8163.92,7797.45,1.00011
y_pred[3936],0.627878,0.00427825,0.383904,0.306642,0.00268725,0.792978,0.999991,8042.57,7844.03,0.99996
y_pred[3937],0.548932,0.00461595,0.396633,0.552845,0.000824565,0.621579,0.999962,7460.56,7430.93,1.00039
y_pred[3938],0.662568,0.00355136,0.317093,0.32407,0.0663312,0.76569,0.999031,7845.13,8014.29,1.00018
y_pred[3939],0.692802,0.00388437,0.345833,0.202737,0.0252387,0.863116,0.999994,7592.42,7346.51,1.00007
y_pred[3940],0.816718,0.00324238,0.278704,0.0351161,0.140958,0.976314,1.0,7344.05,7267.01,1.00009
y_pred[3941],0.430127,0.00155373,0.136049,0.142141,0.208783,0.426596,0.66149,7773.28,7841.51,0.999868
y_pred[3942],0.0451903,0.00130214,0.116604,0.000349835,1.38163e-15,0.00023596,0.29838,8242.7,7871.17,1.00006
y_pred[3943],0.0657041,0.00232749,0.198876,2.94328e-08,2.8653200000000003e-34,1.98521e-08,0.602888,7625.7,7319.26,1.00019
y_pred[3944],0.0456938,0.00186916,0.166613,5.83963e-11,1.78978e-48,3.93877e-11,0.369393,7234.45,6974.51,0.999997
y_pred[3945],0.0745334,0.00192284,0.174974,0.000711181,1.52568e-14,0.000479685,0.51292,8040.16,7973.54,0.999814
y_pred[3946],0.0866816,0.00241023,0.211375,7.04527e-05,1.4864e-20,4.75197e-05,0.651599,7777.37,7664.4,1.0002
y_pred[3947],0.156851,0.00302053,0.266137,0.0166236,2.43548e-10,0.0112125,0.832675,8052.55,7612.25,1.00013
y_pred[3948],0.0307495,0.00051064,0.0452859,0.0170652,2.60505e-05,0.0118583,0.124987,7609.05,7726.83,0.999921
y_pred[3949],0.0588245,0.0015359,0.137306,0.0017744,5.70647e-12,0.00119681,0.369596,7843.86,8179.86,0.999798
y_pred[3950],0.0904292,0.00256272,0.227703,7.36304e-06,2.6139099999999998e-27,4.9663e-06,0.758037,8344.46,7557.26,1.00053
y_pred[3951],0.0657696,0.00222782,0.195983,3.15528e-08,4.56347e-37,2.12821e-08,0.58367,7693.76,7752.06,1.00007
y_pred[3952],0.100208,0.00234722,0.201662,0.00449085,1.94957e-11,0.00302904,0.620748,7594.4,7814.27,0.999818
y_pred[3953],0.110745,0.00271332,0.234874,0.00116759,1.17653e-15,0.000787526,0.740805,7656.96,7293.64,1.00018
y_pred[3954],0.201116,0.00327325,0.29258,0.0507937,3.0458e-08,0.0342601,0.889448,8070.61,7872.57,1.00043
y_pred[3955],0.0415413,0.000619148,0.0551466,0.0275478,0.000191286,0.0203192,0.151496,8015.59,8009.58,1.00024
y_pred[3956],0.403714,0.00314851,0.282046,0.345797,0.0215316,0.372896,0.903263,7943.17,7295.49,1.00009
y_pred[3957],0.50369,0.00461024,0.39813,0.645796,0.000259782,0.509005,0.999691,7543.55,7539.05,0.999817
y_pred[3958],0.424671,0.00444313,0.392972,0.472788,2.95463e-05,0.320839,0.998739,8001.21,7497.72,1.0003
y_pred[3959],0.542517,0.00371486,0.333829,0.462932,0.020185,0.570724,0.991824,8013.88,8071.74,1.0006
y_pred[3960],0.572229,0.0042049,0.371048,0.494086,0.00559483,0.647419,0.999629,7779.24,7734.7,1.00015
y_pred[3961],0.723948,0.00373881,0.326698,0.167835,0.0524887,0.886616,0.999993,7961.71,7514.98,0.999838
y_pred[3962],0.309321,0.00138599,0.126598,0.129777,0.120411,0.29777,0.535329,8293.13,7772.0,1.00039
y_pred[3963],0.20017,0.00256667,0.231627,0.146051,0.000269431,0.101983,0.705285,8202.12,7984.29,0.999964
y_pred[3964],0.264133,0.00401476,0.348981,0.0774024,1.50519e-08,0.0522072,0.985117,7915.48,7713.95,1.00031
y_pred[3965],0.209453,0.0037433,0.324533,0.0163678,2.21089e-11,0.0110399,0.965431,7974.71,7640.56,0.999957
y_pred[3966],0.301225,0.00342094,0.308661,0.26693,0.000278191,0.188217,0.92098,8182.11,7445.62,1.00003
y_pred[3967],0.333996,0.00414032,0.355874,0.260041,1.74751e-05,0.175717,0.983006,7519.09,7235.57,1.0005
y_pred[3968],0.483338,0.00403091,0.363047,0.543982,0.00286406,0.46466,0.995928,8222.22,7847.48,1.00024
y_pred[3969],0.141607,0.00107366,0.0947468,0.0900798,0.0234927,0.122327,0.326957,7893.31,7636.17,0.999899
y_pred[3970],0.481382,0.00325752,0.288558,0.374275,0.0430703,0.476707,0.939415,7879.1,7707.8,0.999976
y_pred[3971],0.580471,0.00434612,0.392826,0.448764,0.00135823,0.69593,0.999963,8039.86,7782.03,1.00044
y_pred[3972],0.506038,0.00445598,0.399126,0.652721,0.000169808,0.514961,0.999818,8090.8,7499.15,1.00032
y_pred[3973],0.617404,0.00378259,0.328208,0.397976,0.0473898,0.692473,0.9973,7443.18,7708.02,1.00008
y_pred[3974],0.645535,0.00404494,0.36227,0.304347,0.0152415,0.793907,0.999964,8081.6,8062.76,1.00008
y_pred[3975],0.782332,0.00341023,0.301601,0.0658875,0.0958303,0.955558,1.0,8062.32,7051.35,1.00086
y_pred[3976],0.386892,0.001458,0.134373,0.140885,0.175719,0.380853,0.62135,8492.55,7774.57,1.00015
y_pred[3977],0.654906,0.00304136,0.275834,0.312304,0.137285,0.717969,0.991983,8283.29,7919.24,0.999986
y_pred[3978],0.729973,0.00398857,0.354936,0.0722812,0.0148988,0.951247,1.0,7850.95,7915.68,1.00016
y_pred[3979],0.672443,0.00428036,0.376729,0.174983,0.00475768,0.881973,1.0,7719.53,7528.94,1.00027
y_pred[3980],0.764999,0.00319214,0.285512,0.141966,0.141497,0.903815,0.999974,7993.25,7868.82,0.999774
y_pred[3981],0.791603,0.00345156,0.305436,0.0438931,0.0744512,0.970395,1.0,7971.98,7971.77,1.00014
y_pred[3982],0.877802,0.00267458,0.241365,0.00324912,0.238359,0.997808,1.0,8171.7,7886.26,0.999948
y_pred[3983],0.55565,0.0015325,0.135969,0.142883,0.325926,0.560972,0.773586,7884.99,7967.59,1.00045
y_pred[3984],0.0993845,0.00194071,0.171699,0.0221876,9.17443e-08,0.0149662,0.509358,7814.0,7888.92,0.999865
y_pred[3985],0.141747,0.00310858,0.278551,0.00106944,1.89856e-16,0.000721326,0.898597,7925.27,8085.09,1.00041
y_pred[3986],0.105134,0.00283992,0.246141,5.90899e-05,2.05983e-22,3.98556e-05,0.828222,7709.84,7855.37,1.00034
y_pred[3987],0.161883,0.00279772,0.246315,0.0461571,1.52635e-07,0.0311342,0.761745,7515.98,7956.99,0.999881
y_pred[3988],0.175548,0.00319474,0.28453,0.0207598,4.43878e-10,0.0140023,0.87988,7991.61,7714.71,1.00005
y_pred[3989],0.29882,0.00385819,0.330261,0.217783,1.54859e-05,0.14731,0.954987,7666.79,8015.36,1.00008
y_pred[3990],0.0679337,0.000759364,0.0685021,0.0507418,0.00231584,0.0466335,0.208262,7704.51,7928.27,0.999776
y_pred[3991],0.438345,0.00313249,0.286365,0.361062,0.0323336,0.412204,0.92362,8364.94,8175.69,1.00026
y_pred[3992],0.540074,0.00441633,0.393161,0.587146,0.000881496,0.588024,0.999883,7909.53,7882.52,1.00006
y_pred[3993],0.461466,0.00447067,0.396953,0.580312,7.95268e-05,0.403811,0.999515,8002.95,7889.86,1.00002
y_pred[3994],0.575813,0.00376715,0.332874,0.439929,0.026625,0.628486,0.995571,7863.19,7533.37,1.00042
y_pred[3995],0.607805,0.00410497,0.36992,0.408043,0.00785097,0.719741,0.999873,8122.97,7605.39,1.00026
y_pred[3996],0.751538,0.00357341,0.317606,0.109537,0.0716146,0.926104,0.999999,7946.67,7562.42,0.999783
y_pred[3997],0.343345,0.00145883,0.129657,0.133759,0.146477,0.335894,0.56951,7886.06,7971.55,1.0003
y_pred[3998],0.600938,0.00314174,0.282103,0.348771,0.102044,0.637094,0.979054,8082.06,7872.24,1.00017
y_pred[3999],0.690451,0.00407196,0.36661,0.148606,0.00919142,0.899764,1.0,8183.81,7479.32,0.999954
y_pred[4000],0.618977,0.00438764,0.390288,0.308507,0.00195975,0.791818,0.999995,7862.68,8031.5,1.00075
y_pred[4001],0.724188,0.00357311,0.298406,0.22224,0.111516,0.847353,0.999912,7569.08,7777.06,1.00043
y_pred[4002],0.749007,0.00371568,0.325396,0.0981622,0.0491419,0.933786,0.999999,7938.37,8038.87,0.999865
y_pred[4003],0.855058,0.00296787,0.257541,0.0101469,0.187696,0.993156,1.0,6822.7,7171.24,0.999774
y_pred[4004],0.498863,0.00156221,0.137986,0.144282,0.269442,0.497708,0.727982,7811.01,7866.6,1.00045
y_pred[4005],0.785152,0.00264954,0.238367,0.168123,0.263523,0.87967,0.999542,8198.87,7810.41,0.999992
y_pred[4006],0.843287,0.00324498,0.289958,0.00312829,0.0839465,0.99789,1.0,7563.92,7270.72,0.999895
y_pred[4007],0.793091,0.00359121,0.322027,0.0167386,0.0433395,0.98871,1.0,7743.01,7771.46,1.00003
y_pred[4008],0.865255,0.00260827,0.231491,0.0185792,0.289997,0.987469,1.0,7898.15,8011.78,0.999795
y_pred[4009],0.878926,0.00284618,0.246855,0.00152337,0.211388,0.998973,1.0,7709.91,7480.88,0.999982
y_pred[4010],0.932101,0.002028,0.184434,1.4826e-05,0.479775,0.99999,1.0,8149.18,7930.2,1.0001
y_pred[4011],0.709264,0.00139458,0.124962,0.12819,0.484031,0.721768,0.889176,8045.97,8083.6,0.999782
y_pred[4012],0.546,0.00321076,0.284839,0.360583,0.0718739,0.562535,0.963078,7843.34,7573.5,1.00016
y_pred[4013],0.633339,0.00428937,0.380913,0.296731,0.0043958,0.799748,0.999996,7897.41,7792.0,0.999798
y_pred[4014],0.565979,0.0044419,0.398586,0.487767,0.000840497,0.669372,0.999972,7893.88,7446.92,0.999935
y_pred[4015],0.672801,0.00362818,0.314193,0.312009,0.0696391,0.776886,0.999292,7599.46,7855.61,1.00043
y_pred[4016],0.70525,0.00394399,0.342121,0.176505,0.0278582,0.880872,0.999996,8148.86,7949.28,1.00028
y_pred[4017],0.8194,0.00323678,0.280102,0.032787,0.136038,0.977885,1.0,7728.0,7766.13,1.00101
y_pred[4018],0.441201,0.00151037,0.136948,0.144602,0.223075,0.437982,0.675846,8193.21,7587.98,1.0001
y_pred[4019],0.534363,0.00328575,0.287873,0.361826,0.0634952,0.546633,0.963354,7762.75,7752.85,0.99987
y_pred[4020],0.621394,0.00438288,0.388605,0.305826,0.00251011,0.793605,0.999995,7686.89,7950.9,0.999887
y_pred[4021],0.556619,0.00442489,0.39732,0.518647,0.000817615,0.645981,0.999954,8143.98,7876.1,1.00071
y_pred[4022],0.662631,0.00356476,0.314976,0.332122,0.0635626,0.756669,0.999165,7603.63,7662.69,1.0004
y_pred[4023],0.694746,0.00382406,0.344294,0.199629,0.0259215,0.86521,0.99999,7646.58,8106.27,0.999885
y_pred[4024],0.810123,0.00327324,0.287084,0.034936,0.124389,0.976436,1.0,7885.7,7079.67,0.999856
y_pred[4025],0.431008,0.00152508,0.135397,0.139655,0.210854,0.427901,0.659619,7886.15,7150.44,0.999976
y_pred[4026],0.0457836,0.00130757,0.117567,0.000354373,2.32516e-15,0.000239021,0.29638,8319.8,7968.19,0.999884
y_pred[4027],0.0678022,0.00226224,0.200978,1.23133e-07,8.728449999999999e-35,8.30518e-08,0.607074,7459.18,8053.57,1.00017
y_pred[4028],0.0515856,0.00197299,0.179326,5.70201e-11,4.23359e-48,3.84596e-11,0.452435,8159.74,7866.17,1.00049
y_pred[4029],0.0761306,0.00195214,0.175132,0.000717008,1.76826e-15,0.000483616,0.505824,7713.01,7347.82,1.00009
y_pred[4030],0.0885394,0.00237364,0.212821,0.000103036,9.05873e-21,6.94969e-05,0.658094,8110.44,7327.79,1.00012
y_pred[4031],0.158385,0.00302356,0.26854,0.01476,7.71623e-10,0.00995549,0.836636,7571.73,7671.41,0.999739
y_pred[4032],0.0304282,0.00052192,0.0462585,0.0159394,3.53018e-05,0.011082,0.126016,7859.98,7330.23,1.00041
y_pred[4033],0.0605795,0.0015667,0.138588,0.0020955,9.99665e-12,0.0014134,0.381946,8175.2,7812.53,0.999926
y_pred[4034],0.0893241,0.00253237,0.22639,7.17453e-06,8.281109999999999e-27,4.83915e-06,0.731116,7957.17,8098.74,1.00023
y_pred[4035],0.0697714,0.00226959,0.204348,2.53258e-08,9.352359999999999e-37,1.7082e-08,0.627356,7823.14,7666.19,1.0001
y_pred[4036],0.10058,0.00229156,0.20161,0.0043372,7.99382e-12,0.0029254,0.611083,7932.46,7729.56,1.00071
y_pred[4037],0.113174,0.00271047,0.23995,0.00077996,3.79145e-16,0.000526076,0.772062,7807.69,7831.41,0.999953
y_pred[4038],0.19694,0.00320278,0.288084,0.0483989,6.32484e-08,0.0326449,0.87505,8116.81,7433.09,0.999856
y_pred[4039],0.0416211,0.000621463,0.0552645,0.0275644,0.000200006,0.0203897,0.154846,7870.76,7746.12,0.999764
y_pred[4040],0.40365,0.00335777,0.285892,0.357177,0.0188932,0.367745,0.907729,7322.07,7494.62,0.999961
y_pred[4041],0.503776,0.00441962,0.397121,0.644975,0.000308865,0.51825,0.999757,8063.84,7730.29,1.00006
y_pred[4042],0.419426,0.00462026,0.395254,0.448699,2.52685e-05,0.30371,0.999208,7406.15,7422.71,1.00043
y_pred[4043],0.543351,0.00371701,0.335789,0.462509,0.0203358,0.57984,0.993504,8244.24,7959.88,0.999855
y_pred[4044],0.573681,0.00419264,0.371007,0.489984,0.0056238,0.65342,0.999673,7977.22,8098.07,1.00009
y_pred[4045],0.726896,0.00368381,0.324796,0.155234,0.0546818,0.895204,0.999994,7902.17,8095.93,1.0005
y_pred[4046],0.311172,0.00136991,0.124915,0.129759,0.123727,0.300718,0.531235,8390.35,7890.49,1.0002
y_pred[4047],0.196924,0.00259616,0.226308,0.146122,0.000361951,0.103411,0.690522,7497.97,8010.75,1.00023
y_pred[4048],0.272462,0.00402065,0.354569,0.0850759,1.92485e-08,0.057383,0.985498,7750.79,7673.07,1.00042
y_pred[4049],0.218261,0.0038184,0.330255,0.0240021,4.26383e-11,0.0161892,0.968591,7833.85,7809.75,1.00044
y_pred[4050],0.302757,0.00349443,0.308761,0.261379,0.000296069,0.182531,0.918147,7782.57,7928.48,0.99972
y_pred[4051],0.323169,0.00400844,0.352614,0.227116,2.3804e-05,0.15354,0.978574,7903.61,7525.47,1.00042
y_pred[4052],0.492289,0.00409208,0.364113,0.549717,0.00298095,0.482799,0.995634,7840.96,7597.54,0.999909
y_pred[4053],0.141705,0.0010751,0.0947909,0.0897632,0.023717,0.123272,0.323742,7919.02,7723.7,1.00023
y_pred[4054],0.483214,0.00327804,0.289632,0.371273,0.043495,0.47476,0.94608,7886.65,7808.57,1.00015
y_pred[4055],0.588442,0.00427516,0.389969,0.424497,0.00157174,0.712211,0.999975,8304.73,7633.45,0.999822
y_pred[4056],0.509796,0.00470713,0.400154,0.648294,0.000319138,0.523135,0.999812,7565.1,7836.02,0.999925
y_pred[4057],0.621504,0.00356872,0.324536,0.392808,0.0458766,0.696044,0.998195,8220.06,7442.85,1.00024
y_pred[4058],0.65323,0.00411204,0.359113,0.290368,0.0142095,0.803278,0.999957,7818.39,7658.79,0.999926
y_pred[4059],0.780387,0.00338154,0.302839,0.0700188,0.0887908,0.952771,1.0,7909.6,7928.82,1.00013
y_pred[4060],0.385243,0.00152306,0.13304,0.142266,0.176448,0.379857,0.609807,7671.63,7014.77,1.00002
y_pred[4061],0.660622,0.00296283,0.267959,0.303891,0.148797,0.713608,0.991047,8235.01,7924.85,0.999923
y_pred[4062],0.734841,0.00397324,0.351437,0.0747312,0.0153951,0.949595,1.0,8152.07,7847.42,1.00003
y_pred[4063],0.663148,0.00446378,0.380346,0.194103,0.00452764,0.869074,0.999999,7269.73,7623.99,1.00016
y_pred[4064],0.763867,0.0032057,0.287324,0.136934,0.13469,0.907353,0.999973,8168.35,7524.28,1.00033
y_pred[4065],0.780397,0.00353052,0.311041,0.055447,0.0657563,0.962601,1.0,7790.67,7253.52,0.999921
y_pred[4066],0.875477,0.00268846,0.238633,0.00439739,0.254311,0.997034,1.0,8149.74,8013.05,1.00018
y_pred[4067],0.557118,0.00150266,0.134896,0.141799,0.330124,0.558399,0.774326,8067.03,7340.88,1.00024
y_pred[4068],0.100391,0.0018967,0.173625,0.0237839,1.34546e-07,0.016044,0.510634,8484.08,8055.68,1.00031
y_pred[4069],0.139839,0.0030606,0.275879,0.00099773,5.89562e-16,0.00067296,0.894811,8100.63,8062.46,1.00047
y_pred[4070],0.110196,0.00284587,0.252579,5.35101e-05,7.6978e-22,3.6092e-05,0.843649,7093.89,7761.25,0.999932
y_pred[4071],0.158767,0.00269373,0.24606,0.0391983,1.66391e-07,0.0264399,0.75945,8194.13,8099.53,1.00003
y_pred[4072],0.181765,0.00323577,0.291005,0.0220705,1.12452e-09,0.0148863,0.897049,8063.19,7805.62,1.00015
y_pred[4073],0.304117,0.00379754,0.33713,0.211818,2.09028e-05,0.143182,0.96181,7652.57,7582.75,0.999807
y_pred[4074],0.0678097,0.000766189,0.0675514,0.0514172,0.00249516,0.0470803,0.207905,7913.71,7836.98,1.00016
y_pred[4075],0.447033,0.00322539,0.285265,0.36134,0.033031,0.428079,0.92284,7801.92,7809.95,1.00029
y_pred[4076],0.531482,0.00460013,0.396189,0.604812,0.000568781,0.575122,0.99992,7560.65,7625.37,1.00025
y_pred[4077],0.463672,0.00441155,0.398613,0.599956,6.56611e-05,0.417739,0.999575,7977.74,7874.26,1.00057
y_pred[4078],0.578963,0.00374075,0.332133,0.44157,0.0296486,0.62876,0.995778,8079.76,7848.22,1.00004
y_pred[4079],0.611142,0.00408682,0.367216,0.39714,0.00904206,0.727265,0.999837,7903.02,7798.22,1.00011
y_pred[4080],0.753267,0.00351101,0.311352,0.117539,0.0748118,0.920696,0.999998,7869.42,7858.43,1.00003
y_pred[4081],0.347863,0.00144411,0.131626,0.138009,0.150176,0.338738,0.580008,8299.03,7552.56,1.00007
y_pred[4082],0.602829,0.00316412,0.282967,0.345871,0.100434,0.639603,0.981698,8083.1,7482.46,1.00015
y_pred[4083],0.685815,0.004154,0.3694,0.150975,0.00931092,0.898167,1.0,7962.45,7678.45,1.00009
y_pred[4084],0.628228,0.00432462,0.386217,0.29359,0.00279988,0.801901,0.999997,7898.9,7995.84,0.999913
y_pred[4085],0.730128,0.00343517,0.296904,0.207963,0.111224,0.857347,0.999891,7483.7,7725.65,0.999969
y_pred[4086],0.747961,0.00365334,0.326311,0.0938412,0.0470656,0.936703,1.0,8018.46,7643.45,0.999812
y_pred[4087],0.855833,0.00281675,0.254953,0.0111284,0.197648,0.992494,1.0,7855.95,7815.13,1.0004
y_pred[4088],0.50231,0.00151579,0.137742,0.144496,0.275395,0.503716,0.731587,8256.88,7573.31,1.00035
y_pred[4089],0.785074,0.002656,0.236698,0.17036,0.269789,0.877819,0.999486,8005.62,7924.29,1.00054
y_pred[4090],0.846245,0.00310655,0.284295,0.00257972,0.0981652,0.99826,1.0,8154.95,7918.2,1.00004
y_pred[4091],0.79894,0.00363985,0.32055,0.0153279,0.0369653,0.989661,1.0,7860.09,7969.41,0.99985
y_pred[4092],0.86409,0.00258434,0.229353,0.0222079,0.289808,0.985021,1.0,7885.7,7621.29,1.0005
y_pred[4093],0.876884,0.00276015,0.246026,0.00195184,0.216215,0.998684,1.0,8003.93,7828.53,1.00036
y_pred[4094],0.93336,0.00202674,0.180634,1.33434e-05,0.481514,0.999991,1.0,8115.71,7674.96,0.999847
y_pred[4095],0.709016,0.00138746,0.123357,0.12603,0.487164,0.719651,0.890986,7912.58,8061.69,0.999914
y_pred[4096],0.544048,0.00322185,0.286797,0.366113,0.0694384,0.55655,0.965034,7998.94,7870.02,0.999694
y_pred[4097],0.640403,0.00423257,0.380018,0.273249,0.00334904,0.815614,0.999997,8299.33,7978.42,0.999871
y_pred[4098],0.565018,0.00456372,0.394374,0.500005,0.000908472,0.659256,0.999951,7821.31,7967.34,1.00005
y_pred[4099],0.667982,0.00361201,0.31618,0.311852,0.0698617,0.775645,0.999145,7597.57,7560.56,0.999863
y_pred[4100],0.698857,0.00393205,0.347454,0.180269,0.0225385,0.87833,0.999995,7855.12,7928.93,1.00089
y_pred[4101],0.824562,0.00305956,0.275794,0.028228,0.142036,0.980961,1.0,8028.29,7986.58,0.999753
y_pred[4102],0.440483,0.00146614,0.134968,0.141027,0.223596,0.437905,0.669045,8481.95,8056.17,1.00032
y_pred[4103],0.53471,0.0032445,0.28467,0.360058,0.0673363,0.546164,0.960288,7746.9,7728.21,1.00039
y_pred[4104],0.62272,0.00434778,0.384261,0.324449,0.00296741,0.780965,0.999994,7827.24,7233.64,0.999989
y_pred[4105],0.559631,0.00440885,0.395452,0.514072,0.000727397,0.649328,0.999955,7905.69,7848.67,1.00015
